,Name,Manufacturer:,Cores:,Memory:,Processor:,Interconnect:,Linpack Performance (Rmax),Theoretical Peak (Rpeak),Nmax,HPCG [TFlop/s],Power Measurement Level:,Operating System:,Compiler:,Math Library:,MPI:,Power:,Nhalf
313,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
314,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
315,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
316,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
317,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
318,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
319,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
320,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
321,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
322,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
323,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
324,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
325,POWER CHALLENGE,SGI/SNI,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
326,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
327,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
328,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
329,POWER CHALLENGE,HPE,16,0 GB,R8000  75MHz,,0.0037 TFlop/s,0.0048 TFlop/s,"2,500",False,False,IRIX,False,False,False,False,540
330,S400/40,Fujitsu/SNI,2,0 GB,Fujitsu  312MHz,,0.00362 TFlop/s,0.005 TFlop/s,"10,239",False,False,Unix,False,False,False,False,False
331,S400/40,Fujitsu/SNI,2,0 GB,Fujitsu  312MHz,,0.00362 TFlop/s,0.005 TFlop/s,"10,239",False,False,Unix,False,False,False,False,False
332,XP/S8,Intel,110,0 GB,Intel 80860  50MHz,2-D mesh (torus),0.00343 TFlop/s,0.0055 TFlop/s,False,False,False,OSF/1,False,False,False,False,False
333,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
334,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
335,POWER CHALLENGE,HPE,12,0 GB,R8000  90MHz,,0.0034 TFlop/s,0.00432 TFlop/s,"2,000",False,False,IRIX,False,False,False,False,450
